paperhash,decision,review_index,text_length,sentiment_polarity,sentiment_subjectivity,text
duan|federated_learning_with_decoupled_probabilisticweighted_gradient_aggregation|ICLR_cc_2021_Conference,False,0,10157,0.009945980743394539,0.4307784743991638,"In this work, the authors propose new ways of averaging updates received at the server from a subset of clients in a federated scenario. Specifically the authors aim to address issues arising from the..."
duan|federated_learning_with_decoupled_probabilisticweighted_gradient_aggregation|ICLR_cc_2021_Conference,False,1,4267,0.09290229885057472,0.4372701149425287,"##########################################################################

Summary:
 
The paper proposed FedDEC, a novel approach to conduct model updates aggregation in federated learning. The main ..."
duan|federated_learning_with_decoupled_probabilisticweighted_gradient_aggregation|ICLR_cc_2021_Conference,False,2,4657,0.05865182611506142,0.4394378905408317,"1/ Summary

This paper introduces an aggregation mechanism designed for neural networks with batch normalisation layers. This mechanism relies on two parts: probabilistic mixing weights of the loss fu..."
duan|federated_learning_with_decoupled_probabilisticweighted_gradient_aggregation|ICLR_cc_2021_Conference,False,3,4972,0.03543915343915344,0.3967718454385121,"PAPER SUMMARY

This paper presents a new federated learning scheme for neural network that accounts simultaneously for different layer types and different (heterogeneous) local data distributions. In ..."
bagatella|temporl_temporal_priors_for_exploration_in_offpolicy_reinforcement_learning|ICLR_cc_2022_Conference,False,0,4133,0.05339703153988869,0.4245439600082457,"The paper is well written and clear. The main contributions are novel, interesting, and well motivated. The experimental results seem informative and in support of the claims made throughout the paper..."
bagatella|temporl_temporal_priors_for_exploration_in_offpolicy_reinforcement_learning|ICLR_cc_2022_Conference,False,1,1393,0.15882352941176472,0.3910364145658264,"The idea is novel, simple and shows good empirical results. They use a good choice for the baselines and show that their methods outperforms them on environment from the meta-world suite.

On the weak..."
bagatella|temporl_temporal_priors_for_exploration_in_offpolicy_reinforcement_learning|ICLR_cc_2022_Conference,False,2,1094,-0.008333333333333335,0.5509259259259259,"Strengths:
1. The paper tackles a difficult but prevalent problem in RL: solving control environments with long horizons and sparse rewards.
2. The proposed learned priors showed good transfer propert..."
bagatella|temporl_temporal_priors_for_exploration_in_offpolicy_reinforcement_learning|ICLR_cc_2022_Conference,False,3,4414,0.09272360703812318,0.3942649420472002,"Overall, the empirical results are impressive, but I feel that the potential weakness of the method is neither tested nor discussed.

# Strength
- S1. The empirical results of the proposed method are ..."
bagatella|temporl_temporal_priors_for_exploration_in_offpolicy_reinforcement_learning|ICLR_cc_2022_Conference,False,4,1895,0.0214781746031746,0.44542658730158724,The general premise of the paper is that learning priors on actions conditioned on past actions allow the agent to have a reasonable directed behaviour even when the observation space of the data used...
bagatella|temporl_temporal_priors_for_exploration_in_offpolicy_reinforcement_learning|ICLR_cc_2022_Conference,False,5,3381,0.14026587301587298,0.453420634920635,"The proposed solution is benchmarked against a rather large set of related approaches and it is shown to perform very well, for tasks that differ significantly from the original tasks in particular. I..."
bagatella|temporl_temporal_priors_for_exploration_in_offpolicy_reinforcement_learning|ICLR_cc_2022_Conference,False,6,7458,0.12303884711779445,0.40096992481203003,"__Strengths__:

1. The paper is well-written and easy to follow.

2. The authors provide an appropriate and concise overview of the most related prior work and its limitations.

3. The proposed idea o..."
zhang|intrinsically_guided_exploration_in_meta_reinforcement_learning|ICLR_cc_2021_Conference,False,0,4806,0.10211864406779665,0.45562146892655364,"*SUMMARY*

The paper presents a method for efficient task identification to improve adaptation in a meta RL setting. The approach is based on learning an exploration policy to quickly discriminate the..."
zhang|intrinsically_guided_exploration_in_meta_reinforcement_learning|ICLR_cc_2021_Conference,False,1,5307,0.07930506993006992,0.42636946386946384,"Summary: This paper aims to facilitate meta-reinforcement learning by improving sample efficiency during meta-training as well as adaptation. Towards this goal, the paper proposes to use an intrinsic ..."
zhang|intrinsically_guided_exploration_in_meta_reinforcement_learning|ICLR_cc_2021_Conference,False,2,11476,0.10044864226682411,0.4331499308772036,"This paper proposes a novel meta-learning method, aimed at solving the following problem: at test time, the agent has N episodes to gather information [exploration phase], and we care about its return..."
zhang|intrinsically_guided_exploration_in_meta_reinforcement_learning|ICLR_cc_2021_Conference,False,3,2122,0.08921568627450979,0.4360294117647059,"This paper introduces the use of intrinsically motivated exploration in meta-training and adaptation phase in meta Reinforcement Learning. The proposed framework consists of using task-inference, alre..."
zhang|stochastic_optimization_with_nonstationary_noise_the_power_of_moment_estimation|ICLR_cc_2021_Conference,False,0,4206,0.026902515723270442,0.37423854447439353,"The objective of the paper is to provide a theoretical justification for the value of using adaptive learning steps. The paper presents two results. The first is essentially of theoretical interest, a..."
zhang|stochastic_optimization_with_nonstationary_noise_the_power_of_moment_estimation|ICLR_cc_2021_Conference,False,1,2068,0.16180803571428573,0.3359821428571428,This paper studies gradient-based stochastic optimization algorithms which incorporate (estimates of) the noise statistics in the adaptive stepsize design. Starting from the standard analysis of SGD w...
zhang|stochastic_optimization_with_nonstationary_noise_the_power_of_moment_estimation|ICLR_cc_2021_Conference,False,2,13051,0.1056459686147186,0.441892709563164,"## Summary

The authors provide a new analysis of SGD and versions of RMSprop, taking into account possible non-stationarity of the gradient noise. In particular, the authors propose. 
(i) the converg..."
zhang|stochastic_optimization_with_nonstationary_noise_the_power_of_moment_estimation|ICLR_cc_2021_Conference,False,3,4322,0.0681662087912088,0.48234890109890105,This paper studies the problem of stochastic optimization where the gradient noise process is non-stationary. Based on a general convergence results based on a general sequence for the second moments ...
pritz|jointlytrained_stateaction_embedding_for_efficient_reinforcement_learning|ICLR_cc_2021_Conference,False,0,3918,0.10618669690098262,0.3962698412698412,Learning on environments with large state-action spaces can be difficult. This paper addresses this issue by learning a joint state-action embedding and learn an internal policy(\pi_i) on this embedde...
pritz|jointlytrained_stateaction_embedding_for_efficient_reinforcement_learning|ICLR_cc_2021_Conference,False,1,2912,0.10791396103896102,0.4514378478664191,The paper presents a method to take advantage of joint state-action representation. It proposes to use an environment model to obtain embeddings for state and action and then such representation shoul...
pritz|jointlytrained_stateaction_embedding_for_efficient_reinforcement_learning|ICLR_cc_2021_Conference,False,2,3131,0.09611416361416361,0.516309523809524,"### Summary
The paper proposes a method to jointly learn: (a) a latent state embedding; (b) a latent action embedding; (c) a state transition model; and (d) an RL policy.  The latent models should all..."
pritz|jointlytrained_stateaction_embedding_for_efficient_reinforcement_learning|ICLR_cc_2021_Conference,False,3,5816,0.044057067271352994,0.3773431594860165,"This paper explores the idea of using state and action embeddings for more scalable learning. The idea has merit so I encourage the authors to continue working in this direction, but unfortunately the..."
pritz|jointlytrained_stateaction_embedding_for_efficient_reinforcement_learning|ICLR_cc_2021_Conference,False,4,7796,0.0777517361111111,0.3749847056878306,"The paper proposes a framework of jointly learning a state and action embedding using the model of the environment, eventually using those embeddings to learn a parameterized control policy using stan..."
wang|languagemediated_objectcentric_representation_learning|ICLR_cc_2021_Conference,False,0,8834,0.1248655361425146,0.4096900281972225,"### Summary

This paper proposes to combine the neuro-symbolic concept learner for visual reasoning from language (NS-CL; Mao et al., 2019) with recent unsupervised approaches to learning object-centr..."
wang|languagemediated_objectcentric_representation_learning|ICLR_cc_2021_Conference,False,1,2307,0.12814942528735632,0.4414072249589492,This paper proposed an interesting idea that uses language to learn the concept and aid downstream tasks such as segmentation and referential expression interpretation. The authors combine the unsuper...
wang|languagemediated_objectcentric_representation_learning|ICLR_cc_2021_Conference,False,2,4110,0.11684501262626266,0.4132565235690235,Focus of the work: The paper tries to tackle the problem of learning object centric representations using language. The authors note that most of the previous work which tries to use language  assume ...
wang|languagemediated_objectcentric_representation_learning|ICLR_cc_2021_Conference,False,3,8309,0.14610139089305754,0.46773806183528416,"=Summary
The paper proposes a framework for object-centric representation learning with additional language supervision such as e.g. questions and answers, denoted as Language-mediated, Object-centric..."
jeon|acoustic_neighbor_embeddings|ICLR_cc_2021_Conference,False,0,2819,0.20193972693972695,0.4878149628149628,This paper proposes a new approach to learn acoustic word embedding by adapting stochastic neighbor embedding (SNE) to sequential inputs. It learns both the acoustic embeddings and text embeddings fro...
jeon|acoustic_neighbor_embeddings|ICLR_cc_2021_Conference,False,1,3210,0.21688973063973063,0.45193181818181816,"In this work, the authors propose a new training method to learn acoustic embeddings by simultaneously training two encoder networks, one for speech (f) and one for text (g), such that the resulting e..."
jeon|acoustic_neighbor_embeddings|ICLR_cc_2021_Conference,False,2,5274,0.12828616856394634,0.4474030427734133,"### Overview:

This paper proposes a new acoustic word embedding approach, where acoustic and text embeddings are jointly learned. The text encoder takes either phonemes or characters as input. The no..."
jeon|acoustic_neighbor_embeddings|ICLR_cc_2021_Conference,False,3,6954,0.13612208162208164,0.46002842836176155,"While word embedding are very popular and useful for NLP tasks, in speech recognition acoustic embedding plays the same important role (for example to perform query search with the audio recordings). ..."
jeon|acoustic_neighbor_embeddings|ICLR_cc_2021_Conference,False,4,5165,0.13622693096377306,0.3851883496620338,"Summary:

This work adapts stochastic neighbor embedding (SNE) to acoustic segments to learn “acoustic neighbor embeddings” (ANE), which are fixed dimensional embeddings of variable-length speech. The..."
sun|improving_learning_to_branch_via_reinforcement_learning|ICLR_cc_2021_Conference,False,0,1345,0.1666347687400319,0.5257416267942583,"
### Summary

The paper proposes a model for *variable selection* in *Mixed Integer Programming (MIP)* solvers. While this problem is clearly a sequential decision making task, modeling it as an MDP i..."
sun|improving_learning_to_branch_via_reinforcement_learning|ICLR_cc_2021_Conference,False,1,2928,0.26023651145602367,0.48056963361841404,"The paper proposes a method of choosing variables for branching in branch and bound approaches to MIP solving. The approach is based on reinforcement learning.

The paper presents an adequate overview..."
sun|improving_learning_to_branch_via_reinforcement_learning|ICLR_cc_2021_Conference,False,2,2212,0.1128968253968254,0.4771825396825397,"### Summary

The authors present a way of achieving high-quality variable-selection decisions inside a branch-and-bound algorithm for MIP Solving. The learning happens via evolutionary search with a b..."
sun|improving_learning_to_branch_via_reinforcement_learning|ICLR_cc_2021_Conference,False,3,16837,0.0714391164391164,0.4828896578255555,"###############################################################################

Summary

The paper presents a novel method for learning branching strategies within branch-and-bound solvers, which con..."
greenewald|kmixup_regularization_for_deep_learning_via_optimal_transport|ICLR_cc_2022_Conference,False,0,3712,0.042659402744148506,0.4713861985472156,"Major comments:

-- Proposition 1 and Theorem 1's implications are unclear. Does this mean that k-mixup with large k is closer to ""on-manifold mixup"" such as SMOTE?  For instance, see ""[Chawla et al. ..."
greenewald|kmixup_regularization_for_deep_learning_via_optimal_transport|ICLR_cc_2022_Conference,False,1,1057,0.29117647058823526,0.3784313725490196,"Pros: 
- This work is well-motivated and well-written.
- Theoretical study supports the claim of the paper (as k increases, the vicinal samples better reflect the local structure of the dataset).
- Ex..."
greenewald|kmixup_regularization_for_deep_learning_via_optimal_transport|ICLR_cc_2022_Conference,False,2,6859,0.10199799196787147,0.4775368139223561,"Description: The paper explains well the method and it can be reproduced easily in my opinion. However, I find it hard to fully understand how they build the entire minibatches of data they use (see q..."
greenewald|kmixup_regularization_for_deep_learning_via_optimal_transport|ICLR_cc_2022_Conference,False,3,1884,0.16053732303732304,0.5873069498069498,This paper shows some nice improvements on low-dimensional toy datasets from using optimal transport to select examples from two different batches to interpolate.  The improvements on larger datasets ...
greenewald|kmixup_regularization_for_deep_learning_via_optimal_transport|ICLR_cc_2022_Conference,False,4,9691,0.1507280219780219,0.4508090307128768,"-Strengths:

1. This paper is generally well-written and well-organized, making it easy to understand.

2. The authors did many experiments in various settings. They used neural networks with differen..."
prince|calfads_latent_factor_analysis_of_dynamical_systems_in_calcium_imaging_data|ICLR_cc_2021_Conference,False,0,3570,0.05760971055088702,0.5096872082166201,"------------- UPDATE FOLLOWING DISCUSSION -------------

The authors were responsive and suggested a series of updates to address the concerns raised here. I find the inclusion of a theory section val..."
prince|calfads_latent_factor_analysis_of_dynamical_systems_in_calcium_imaging_data|ICLR_cc_2021_Conference,False,1,6207,0.16195780243148666,0.5121262801525956,"This paper, as I understand it, extends a very nice method for Latent Factor Analysis of Dynamical Systems (LFADS) from spike train data to calcium imaging data.  I am familiar with the LFADS paper, a..."
prince|calfads_latent_factor_analysis_of_dynamical_systems_in_calcium_imaging_data|ICLR_cc_2021_Conference,False,2,7458,0.09220953649525075,0.49035839557268135,"This submission extends a previous nonlinear data analysis method ( Latent Factor Analysis of Dynamical Systems, LFADS) to deal with the calcium imaging data (CaLFADS). 

Quality: Developing appropria..."
prince|calfads_latent_factor_analysis_of_dynamical_systems_in_calcium_imaging_data|ICLR_cc_2021_Conference,False,3,5965,0.16086324786324785,0.4607136752136753,"##########################################################################

Summary: 

Traditionally, the problem of disentangling neural activity from calcium dynamics *and* inferring latent variable..."
zhang|prototype_recalls_for_continual_learning|ICLR_cc_2020_Conference,False,0,11178,0.05224785566400475,0.45248570442669833,"The proposed method addresses continual learning, by learning a mapping from the input space to an embedding space, and employing a loss that encourages clustering the embeddings by class (and task?) ..."
zhang|prototype_recalls_for_continual_learning|ICLR_cc_2020_Conference,False,1,3320,0.03965034965034965,0.4236065786065786,Paper proposes a method for continual learning. The method is based on the learning of a metric space where classes are represented by prototypes in this space. To prevent forgetting the method propos...
zhang|prototype_recalls_for_continual_learning|ICLR_cc_2020_Conference,False,2,8639,0.040355054302422734,0.4706063770537454,"Paper summary:
This paper proposes a method for continual learning/few-shot learning which involves (1) putting class prototypes in a replay buffer, at test time computing the distance to these protot..."
mandyam|nested_policy_reinforcement_learning_for_clinical_decision_support|ICLR_cc_2022_Conference,False,0,8036,0.20447679071628647,0.4898959583833533,"Strengths:
- The challenge of being able to identify shared problem structure between subgroups and leverage that information to improve sample efficiency in reinforcement learning is an important and..."
mandyam|nested_policy_reinforcement_learning_for_clinical_decision_support|ICLR_cc_2022_Conference,False,1,3939,0.17597718253968253,0.5406316137566138,"### **Strengths**
- Exposition is clear and easy to follow. 
- Simulated experiments on CarPole are extensive and seek to answer various interesting research questions that justify the usefulness of t..."
mandyam|nested_policy_reinforcement_learning_for_clinical_decision_support|ICLR_cc_2022_Conference,False,2,646,0.029017857142857147,0.46098214285714284,"Pros:
- A simple approach to account for a structured and imbalanced data when learning off-policy RL
- NFQI works well in the case of extreme imbalance between the foreground and background environme..."
mandyam|nested_policy_reinforcement_learning_for_clinical_decision_support|ICLR_cc_2022_Conference,False,3,10504,0.0992199866480442,0.46527171669258016,"*Strengths*
---

The paper nicely outlines the setting for NFQI. It's clear to understand how the Nested MDPs are modeled and where they may be found in the real world. Concerns about novelty and the ..."
fotiadis|disentangled_generative_models_for_robust_dynamical_system_prediction|ICLR_cc_2022_Conference,False,0,5429,0.07954545454545456,0.43744588744588747,"Pros:
- A relevant problem in dynamical VAEs that is sufficiently motivated in the paper.
- Empirical experiments on three problems: LV, video pendulum and the three-body problem. Demonstrate long ter..."
fotiadis|disentangled_generative_models_for_robust_dynamical_system_prediction|ICLR_cc_2022_Conference,False,1,2275,0.1080672268907563,0.5565219421101775,"- The novelty of this work may be not enough for ICLR acceptance standards in that the authors applied existing VAEs with minor modifications to known problems.
- I think the comparison with unsupervi..."
fotiadis|disentangled_generative_models_for_robust_dynamical_system_prediction|ICLR_cc_2022_Conference,False,2,9820,0.08084956709956707,0.44459956709956716,"## Contribution

The tackled problem of out-of-distribution generalization for the forecasting of dynamical systems is relevant and valuable to the community, as motivated in the paper. Models that ge..."
fotiadis|disentangled_generative_models_for_robust_dynamical_system_prediction|ICLR_cc_2022_Conference,False,3,1173,0.2401515151515152,0.42727272727272736,"**Strengths:**
* Clear statement of the underlying hypothesis being tested
* Clear presentation of the results and supporting information
* Extensive sweeps over hyperparameters

**Weaknesses:**
* Imp..."
fotiadis|disentangled_generative_models_for_robust_dynamical_system_prediction|ICLR_cc_2022_Conference,False,4,4398,0.13222222222222224,0.4551927437641723,"- My main issue is the limited novelty of the proposed method. This method is a straightforward extension of the unsupervised disentangled state-space model (Miladinovic et al.) to a supervised one, w..."
brando|chepan_constrained_blackbox_uncertainty_modelling_with_quantile_regression|ICLR_cc_2021_Conference,False,0,5700,0.0877401712211839,0.45116803028195435,"-------------------
# Update

After reading the updated version of the paper, I think my main issues with presentation have been addressed. I now see this work as introducing a relatively niche proble..."
brando|chepan_constrained_blackbox_uncertainty_modelling_with_quantile_regression|ICLR_cc_2021_Conference,False,1,1897,0.07928030303030302,0.4341477272727272,"This paper presents an approach to model aleatoric uncertainty for the black-box model, through the combination of Chebyshev polynomial approximation and quantile loss. The method seems novel to the p..."
brando|chepan_constrained_blackbox_uncertainty_modelling_with_quantile_regression|ICLR_cc_2021_Conference,False,2,2963,0.025846354166666665,0.4847284226190477,"This paper considers the problem of uncertainty estimation and it proposes to compute quantiles of a black-box predictor using Chebyshev-interpolated quantile regression, where the interpolation param..."
brando|chepan_constrained_blackbox_uncertainty_modelling_with_quantile_regression|ICLR_cc_2021_Conference,False,3,9137,0.00954246370913038,0.44050841134174473,"## Summary / Weaknesses

I have to confess that I found the paper to be extremely confusing. It is clear that the submission is still several edits away from a version that can be published.

As far a..."
brando|chepan_constrained_blackbox_uncertainty_modelling_with_quantile_regression|ICLR_cc_2021_Conference,False,4,3228,0.07120215311004785,0.5101076555023925,"This paper proposes a novel approach to modeling uncertainty, as an layer added-on to an otherwise black-box system. The ChePAN uses a neural network to estimate per-quantile roots of a chebyshev poly..."
lan|uncovering_the_impact_of_hyperparameters_for_global_magnitude_pruning|ICLR_cc_2021_Conference,False,0,4070,0.21089498299319726,0.4677721088435374,"# Summary

This paper evaluates explicitly decoupling the hyperparameters (specifically, learning rate) used to find pruning masks from those used to train pruned networks, finding that for global mag..."
lan|uncovering_the_impact_of_hyperparameters_for_global_magnitude_pruning|ICLR_cc_2021_Conference,False,1,8652,0.0680952380952381,0.4119771428571428,"## Summary

The paper studies the effect of different learning rates on finding performant pruning masks that can be applied to train a sparsified neural network in a lottery-ticket-style framework (i..."
lan|uncovering_the_impact_of_hyperparameters_for_global_magnitude_pruning|ICLR_cc_2021_Conference,False,2,5424,0.0928673703158239,0.4094905981761654,"##########################################################################

Summary:

In the lottery ticket hypothesis's general framework, network pruning's two phases of training (before and after t..."
lan|uncovering_the_impact_of_hyperparameters_for_global_magnitude_pruning|ICLR_cc_2021_Conference,False,3,4727,0.1940120802620803,0.40602375102375104,"### Summary:
The authors propose to use a different learning rate (LR) when fine-tuning a pruned model (LR_eval) than the learning rate used for the original training (LR_find). They empirically demon..."
kim|proper_measure_for_adversarial_robustness|ICLR_cc_2021_Conference,False,0,10409,0.08759111855886052,0.47687261663068115,"This paper proposes a new measure called ""genuine adversarial accuracy"" for adversarial robustness of a classifier. The key idea is that 1) they calculate robust accuracy when the perturbation norm is..."
kim|proper_measure_for_adversarial_robustness|ICLR_cc_2021_Conference,False,1,2792,0.08536324786324787,0.4528133903133903,The authors study the question of adversarially robust classification---classifying inputs under worst-case norm-bounded corruptions. The authors argue that the standard notion of robust accuracy is i...
kim|proper_measure_for_adversarial_robustness|ICLR_cc_2021_Conference,False,2,1911,0.09598214285714286,0.5108630952380953,"The paper introduces a novel metric for measuring adversarial accuracy of machine learning models, dubbed genuine adversarial accuracy. This is motivated by standard adversarial accuracy favouring in ..."
kim|proper_measure_for_adversarial_robustness|ICLR_cc_2021_Conference,False,3,7720,0.03233657658414941,0.43759064290617705,"Summary:

The paper revisits previously known definitions of ""adversarial accuracy"" (and its complement: adversarial risk) which captures the accuracy (and risk) of learning models under adversarial p..."
zhang|boosting_onepoint_derivativefree_online_optimization_via_residual_feedback|ICLR_cc_2021_Conference,False,0,2809,0.11676349965823653,0.5253018910913646,"This manuscript considers online zeroth order optimization and it develops a gradient estimator based on one query per function. In particular, the proposed method mimics two-point estimators by evalu..."
zhang|boosting_onepoint_derivativefree_online_optimization_via_residual_feedback|ICLR_cc_2021_Conference,False,1,14537,0.0785131473464807,0.4579747474747473,"This paper proposes a zeroth-order (derivative-free) algorithm for online stochastic optimization problems. The objective is to find a sequence of actions $x_0,\dots,x_{T-1}$ minimizing the expected r..."
zhang|boosting_onepoint_derivativefree_online_optimization_via_residual_feedback|ICLR_cc_2021_Conference,False,2,2762,0.06946622559830107,0.47246453755887724,"1. Paper contribution summary
    This paper proposes a new one-point zeroth-order gradient estimation method for online optimization. Comparing to previous methods in the same scenario, this paper's ..."
zhang|boosting_onepoint_derivativefree_online_optimization_via_residual_feedback|ICLR_cc_2021_Conference,False,3,2677,0.10544786096256685,0.35504679144385026,"Summary:
The paper considers online optimization with zero-order oracle. Motivated by nonstationarity of the objective function, impracticality is underlined for the two-point feedback approach. Inste..."
young|neurosymbolic_deep_generative_models_for_sequence_data_with_relational_constraints|ICLR_cc_2021_Conference,False,0,3339,0.1627604166666667,0.4156622023809525,"This paper proposes a neural-symbolic deep generative model to generate music and poems. Compared to other natural language sentence generation tasks, songs and poems usually require some structural c..."
young|neurosymbolic_deep_generative_models_for_sequence_data_with_relational_constraints|ICLR_cc_2021_Conference,False,1,2022,0.15333333333333332,0.5530555555555556,"# Overall summary
This paper proposes a generative model for sequential data structured which uses latent relational constraints and conditions upon them to generate the actual sequence.  The authors ..."
young|neurosymbolic_deep_generative_models_for_sequence_data_with_relational_constraints|ICLR_cc_2021_Conference,False,2,13104,0.0877578344087778,0.45930683746721485,"### Summary

This paper proposes an approach for generating sequences that possess high-level structure, and in particular structure that can be expressed using hand-crafted symbolic relations. Given ..."
young|neurosymbolic_deep_generative_models_for_sequence_data_with_relational_constraints|ICLR_cc_2021_Conference,False,3,4312,0.17171161616161612,0.3792487734487734,"**Summary**

This paper presents a novel method of incorporating structural and relational constraints into the generative process of sequences. This approach is explored in both the music and poetry ..."
chen|redefining_the_selfnormalization_property|ICLR_cc_2021_Conference,False,0,8738,0.09254384301829559,0.48691819129775343,"# Update

I thank the authors for extensive replies and updates to the paper. Most of my questions are answered, and the paper quality is substantially improved. I would not be opposed if other review..."
chen|redefining_the_selfnormalization_property|ICLR_cc_2021_Conference,False,1,4011,0.10987554112554117,0.4669264069264068,"In this paper, the authors propose a new definition for the self-normalization property of a network. Using this definition, the authors propose two new activation functions: sSELU and lSELU. Performa..."
chen|redefining_the_selfnormalization_property|ICLR_cc_2021_Conference,False,2,4303,0.09026269185360095,0.3902587563951201,"Summary: The authors propose variants of the SELU activation 
function that yield a stronger self-normalization property. The 
analysis in done using mean field theory with several
assumptions on the ..."
chen|redefining_the_selfnormalization_property|ICLR_cc_2021_Conference,False,3,5713,0.032773109243697474,0.4184873949579831,"## Summary 

The paper proposes two modifications to SELU activation function to improve it with regards to preserving forward-backward signal propagation in neural networks. The work builds on top of..."
tang|what_about_taking_policy_as_input_of_value_function_policyextended_value_function_approximator|ICLR_cc_2021_Conference,False,0,4441,0.1682105142332415,0.35998622589531687,"Summary 

The paper proposes to learn a value function that takes as input both a state and a policy embedding (PeVFA), which is used to design a new version of a generalized policy iteration (GPI) al..."
tang|what_about_taking_policy_as_input_of_value_function_policyextended_value_function_approximator|ICLR_cc_2021_Conference,False,1,10030,0.034522275969644405,0.4496533291270133,"Summary:

The authors propose PeVFA: a value function able to evaluate the expected return of multiple policies. They do so by extending the conventional value function, allowing it to receive as inpu..."
tang|what_about_taking_policy_as_input_of_value_function_policyextended_value_function_approximator|ICLR_cc_2021_Conference,False,2,1693,0.1137112887112887,0.43242590742590753,The paper conditions the value function on a representation of the policy. The representation can be based on a batch of state-action pairs or based on the policy filters. When conditioning on the rep...
tang|what_about_taking_policy_as_input_of_value_function_policyextended_value_function_approximator|ICLR_cc_2021_Conference,False,3,6557,0.10582732082732083,0.44638868847202173,"This work proposes an interesting idea of using the policy as an input to the value function. This is an interesting idea, moving away from the conventional approaches, and proposing to evaluate the v..."
zhang|scheduled_intrinsic_drive_a_hierarchical_take_on_intrinsically_motivated_exploration|ICLR_cc_2020_Conference,False,0,6733,0.08977161154996205,0.47164889234476864,"Summary:

This paper proposes the use of a controller that selects whether to act according to a policy trained to maximize an intrinsic reward or a different policy trained to maximize the extrinsic ..."
zhang|scheduled_intrinsic_drive_a_hierarchical_take_on_intrinsically_motivated_exploration|ICLR_cc_2020_Conference,False,1,2647,0.16056835637480799,0.5211981566820276,Summary: A very nice study on the benefits of successor feature control as an intrinsic drive for hard exploration problems. The work builds nicely on previous work on using SF for exploration and pro...
zhang|scheduled_intrinsic_drive_a_hierarchical_take_on_intrinsically_motivated_exploration|ICLR_cc_2020_Conference,False,2,9818,0.13603548229548226,0.46051833943833964,"
## Summary

This paper proposes a novel intrinsic reward for exploration called SFC (successor feature control), to deal with sparse-reward and hard-exploration task. The main idea of SFC is to provi..."
zhang|scheduled_intrinsic_drive_a_hierarchical_take_on_intrinsically_motivated_exploration|ICLR_cc_2020_Conference,False,3,3466,0.1340430402930403,0.40011446886446883,"This paper tackles the problem of how to integrate intrinsic rewards most effectively, in the episodic sparse reward setting. It has two main technical contributions. The first is Scheduled Intrinsic ..."
li|learning_lagrangian_fluid_dynamics_with_graph_neural_networks|ICLR_cc_2021_Conference,False,0,2696,0.10412261904761903,0.46258968253968263,"The paper deals with the prediction of 3D Lagrangian Fluid Simulations. Therefore the problem is divided into 3 subproblems, oriented on numerical simulations. An advection part, where the acceleratio..."
li|learning_lagrangian_fluid_dynamics_with_graph_neural_networks|ICLR_cc_2021_Conference,False,1,6847,0.08426045174756516,0.43021553475161717,"### Summary
The paper presents a method for learning Lagrangian fluid dynamics from MPS data. By injecting domain knowledge, and separately training subcomponents of the solver, it achieves low error ..."
li|learning_lagrangian_fluid_dynamics_with_graph_neural_networks|ICLR_cc_2021_Conference,False,2,4761,0.08437439753229231,0.4481885000963948,"Summary:
This paper presents a graph neural network approach specialized for Lagrangian fluid simulation.
Instead of an end-to-end approach a multi-step solution is proposed which divides the computat..."
li|learning_lagrangian_fluid_dynamics_with_graph_neural_networks|ICLR_cc_2021_Conference,False,3,8321,0.08878256213483489,0.4222772555727102,"The authors propose a learned model specialized on learning Lagrangian fluid dynamics for incompressible fluids. The model is a hybrid between a simulator with explicit advection, collision and pressu..."
hill|latent_space_semisupervised_time_series_data_clustering|ICLR_cc_2021_Conference,False,0,1992,0.07281212121212122,0.41827692307692305,"Summary:

This paper proposes a semi-supervised architecture for clustering time-series data based on Convolutional Autoencoders (AEs). The model combines the regular reconstruction loss usually emplo..."
hill|latent_space_semisupervised_time_series_data_clustering|ICLR_cc_2021_Conference,False,1,1527,0.05,0.5465277777777777,"The paper presents an autoencoder-based approach for semi-supervised time-series clustering. Specifically, the paper exploits convolutional autoencoder (CAE) and integrates internal validity indexes t..."
hill|latent_space_semisupervised_time_series_data_clustering|ICLR_cc_2021_Conference,False,2,1207,0.26125,0.5454166666666667,"This paper benchmarked three different existing losses, DB/Propotype/Sihouette, on time series clustering. Although there is no technique innovation, this is an interesting topic and the results look ..."
hill|latent_space_semisupervised_time_series_data_clustering|ICLR_cc_2021_Conference,False,3,17815,0.0570219744024092,0.44770385532342016,"Disclaimer: I am not an expert in the time-series domain, although I did some literature review while performing this review.

#####################################
Summary:
The work investigates semi..."
xiong|learning_to_remember_from_a_multitask_teacher|ICLR_cc_2020_Conference,False,0,8936,0.09588455898939771,0.4511013717465331,"###  Summary

- The paper demonstrates that neural networks that appear to have forgotten an old task still contain useful information of that task in their representation layers. 
- The paper propose..."
xiong|learning_to_remember_from_a_multitask_teacher|ICLR_cc_2020_Conference,False,1,3736,0.12060002838691365,0.4770300191611666,"Summary:
This paper explores learning without forgetting / the online learning setting. They employ a novel meta-learned learning algorithm to this end.

Writing:
For the most part the writing was cle..."
xiong|learning_to_remember_from_a_multitask_teacher|ICLR_cc_2020_Conference,False,2,9635,0.12809152127333945,0.49692221919494634,Summary: This paper introduces a variation on measuring catastrophic forgetting in sequential learning at the representation level and attempts to resolve forgetting issue with the help of a meta-lear...
